source,case_id,molecule_id,source_index,smiles,vina_score_only,vina_status,vina_error,sdf_name,sdf_path,benchmark_metric_path,benchmark_ligand_filename,rdkit_mw,rdkit_heavy_atoms,rdkit_hetero_atoms,rdkit_rings,rdkit_rotatable_bonds,rdkit_hbd,rdkit_hba,rdkit_tpsa,rdkit_logp,rdkit_qed,rdkit_formal_charge,case_generated_sdf_count,case_generated_vina_scored_count,case_generated_vina_scored_fraction,case_curated_without_opt_count,case_generated_vina_score_mean,case_curated_vina_score_mean,case_generated_minus_curated_vina_score_mean
curated_without_opt,5ngz,curated_without_opt:5ngz:28,28,CC(C)N(CCN1C2=C(CC(F)C2)[C@@]2(CCO[C@@H](C(=O)O)C2)C2=C1CCO2)S(C)(O)O,1.375,ok,,,,root.all_results[3898],5ngz_ligand.sdf_generated_35.sdf,460.5680,31.0000,10.0000,4.0000,6.0000,3.0000,7.0000,102.7000,3.5757,0.5529,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:29,29,Cc1ccc2c(c1)[C@]1(O)[C@H](CC2)[C@@H](F)C(=O)N1C1=C(F)CC2=NC=CCC2=N1,-0.782,ok,,,,root.all_results[3899],5ngz_ligand.sdf_generated_36.sdf,383.3980,28.0000,7.0000,5.0000,1.0000,1.0000,4.0000,65.2600,3.2245,0.8093,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:30,30,COc1ccccc1C(=O)C1=C(N=C(C)NN)OCN1,11.86,ok,,,,root.all_results[3900],5ngz_ligand.sdf_generated_37.sdf,276.2960,20.0000,7.0000,2.0000,4.0000,3.0000,6.0000,97.9700,0.5060,0.2435,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:31,31,COc1cc2c(cc1Cl)C(F)(F)C[C@H]2NC(=O)[C@H](C)c1ccc(CN)cc1,5.756,ok,,,,root.all_results[3901],5ngz_ligand.sdf_generated_38.sdf,394.8490,27.0000,7.0000,3.0000,5.0000,2.0000,3.0000,64.3500,4.2638,0.7958,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:32,32,C[C@@]1(O)C[C@H](C(=O)NC(=O)c2ccccc2)C[C@H](N)CC1=O,1.74,ok,,,,root.all_results[3902],5ngz_ligand.sdf_generated_39.sdf,304.3460,22.0000,6.0000,2.0000,2.0000,3.0000,5.0000,109.4900,0.3905,0.5407,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:33,33,COc1cccc(Nc2ccc(C(=N)N)cc2O)c1Cl,-1.286,ok,,,,root.all_results[3903],5ngz_ligand.sdf_generated_4.sdf,291.7380,20.0000,6.0000,2.0000,4.0000,4.0000,4.0000,91.3600,3.0819,0.3957,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:34,34,NCC1=C(c2ccccc2N=C2C=CCC(F)=C2)NNN1,7.707,ok,,,,root.all_results[3904],5ngz_ligand.sdf_generated_40.sdf,285.3260,21.0000,6.0000,3.0000,3.0000,4.0000,5.0000,74.4700,1.8121,0.6832,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:35,35,C=C1C[C@H](F)N(C2=N[C@@H](C3=C(C(N)=O)N(C)CN3)C[C@@H](F)C2)C1,4.074,ok,,,,root.all_results[3905],5ngz_ligand.sdf_generated_41.sdf,325.3630,23.0000,8.0000,3.0000,2.0000,2.0000,5.0000,73.9600,0.6323,0.5769,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:36,36,CC(C)CC1NCC2=C1CN1C3=CCC(NC(N)=O)=CC3C(N)=C21,8.219,ok,,,,root.all_results[3906],5ngz_ligand.sdf_generated_42.sdf,327.4320,24.0000,6.0000,4.0000,3.0000,4.0000,4.0000,96.4100,1.2564,0.6272,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:37,37,NC(=O)C1C(=C2C=CC=CC(c3cccnc3)=C2)N[C@H]2[C@H](O)CC[C@@H]12,8.613,ok,,,,root.all_results[3907],5ngz_ligand.sdf_generated_43.sdf,335.4070,25.0000,5.0000,4.0000,2.0000,3.0000,4.0000,88.2400,1.6893,0.7673,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:38,38,CCC1=N[C@@H](C)N(C)CC1=C1C=CCC(NC(C)C)=C1,-2.01,ok,,,,root.all_results[3908],5ngz_ligand.sdf_generated_44.sdf,273.4240,20.0000,3.0000,2.0000,3.0000,1.0000,3.0000,27.6300,3.2672,0.8544,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:39,39,CCCO[C@H]1Cn2c(C)nc3c2N(C[C@H]1O)c1ccccc1[C@@H]3NCc1ccccc1,27.501,ok,,,,root.all_results[3909],5ngz_ligand.sdf_generated_45.sdf,418.5410,31.0000,6.0000,5.0000,6.0000,2.0000,5.0000,62.5500,3.6919,0.6393,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:40,40,CC(F)(F)NC1=C(Cl)CC=CC1CO[C@H]1CC[C@@H](C(F)(F)F)C1,-0.913,ok,,,,root.all_results[3910],5ngz_ligand.sdf_generated_46.sdf,359.7660,23.0000,8.0000,2.0000,5.0000,1.0000,2.0000,21.2600,4.9628,0.4252,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:41,41,CCCNC(=O)c1cc(N[C@](O)(c2ccc(F)cc2)C(F)F)ccc1F,-2.805,ok,,,,root.all_results[3911],5ngz_ligand.sdf_generated_47.sdf,370.3460,26.0000,8.0000,2.0000,7.0000,3.0000,3.0000,61.3600,3.6269,0.5153,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:42,42,CCCCSC#Cc1ccc(C2=CCC(C(=O)O)=CC2)c(C(C)=O)c1,62.412,ok,,,,root.all_results[3912],5ngz_ligand.sdf_generated_48.sdf,354.4710,25.0000,4.0000,2.0000,6.0000,1.0000,3.0000,54.3700,4.9197,0.4475,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:43,43,CCCN1CNc2c(OCCCO)c(N(O)O)cc(O)c21,5.891,ok,,,,root.all_results[3913],5ngz_ligand.sdf_generated_49.sdf,299.3270,21.0000,8.0000,2.0000,7.0000,5.0000,8.0000,108.6600,1.3376,0.3790,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:44,44,CSC1=C(C)C=C2O[C@H](C)C(=NCC3CCCCC3)N=C2C=C1,-2.409,ok,,,,root.all_results[3914],5ngz_ligand.sdf_generated_5.sdf,330.4970,23.0000,4.0000,3.0000,3.0000,0.0000,3.0000,33.9500,4.9156,0.7361,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:45,45,CC[C@H](NC(=O)n1c(C)nc2c1CC(C)C2)C1CCCC1,2.388,ok,,,,root.all_results[3915],5ngz_ligand.sdf_generated_50.sdf,289.4230,21.0000,4.0000,3.0000,3.0000,1.0000,2.0000,46.9200,3.4527,0.9261,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:46,46,CC(=O)N(CC[C@@H](CO)CC(=O)O)C(=O)Nc1cccc2nnccc12,0.085,ok,,,,root.all_results[3916],5ngz_ligand.sdf_generated_51.sdf,360.3700,26.0000,9.0000,2.0000,7.0000,3.0000,6.0000,132.7200,1.4835,0.6809,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:47,47,N=C1C=CC2=C(C1)O[C@]1(C2)NC(C(N)=O)=C2C(Cl)=C(CCCC(N)=O)CN21,55.503,ok,,,,root.all_results[3917],5ngz_ligand.sdf_generated_52.sdf,389.8430,27.0000,9.0000,4.0000,5.0000,4.0000,6.0000,134.5300,1.0585,0.5572,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:48,48,Cc1cc(NP(C)O)c2c(c1)nc(Cc1ccccc1F)n2C,3.53,ok,,,,root.all_results[3918],5ngz_ligand.sdf_generated_53.sdf,331.3310,23.0000,6.0000,3.0000,4.0000,2.0000,3.0000,50.0800,3.9575,0.7117,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:49,49,CCNc1ccc(C(=O)N[C@@H](C)[C@@H](O)C(C)C)c(F)c1,2.054,ok,,,,root.all_results[3919],5ngz_ligand.sdf_generated_54.sdf,282.3590,20.0000,5.0000,1.0000,6.0000,3.0000,3.0000,61.3600,2.3927,0.7505,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:50,50,CC[C@H](C)[C@@]1(O)N=C(N[C@H]2C=CC=C3NCCCc4ccccc4[C@H]32)NC1=O,23.342,ok,,,,root.all_results[3920],5ngz_ligand.sdf_generated_55.sdf,380.4920,28.0000,6.0000,4.0000,3.0000,4.0000,5.0000,85.7500,1.9384,0.6456,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:51,51,CC1=NC=C(Cl)c2cccc(N[C@@H](C=O)CC(=O)O)c2NC1,7.322,ok,,,,root.all_results[3921],5ngz_ligand.sdf_generated_56.sdf,321.7640,22.0000,7.0000,2.0000,5.0000,3.0000,5.0000,90.7900,2.5643,0.7250,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:52,52,CCC[C@@H](OC(=O)NCC1C=CC(C)C=C1C)c1ccccc1,8.083,ok,,,,root.all_results[3922],5ngz_ligand.sdf_generated_57.sdf,313.4410,23.0000,3.0000,2.0000,6.0000,1.0000,2.0000,38.3300,5.0224,0.7486,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:53,53,COc1cnc2nc3c4c(cc(O)cc4c2c1C)[C@H](N)O3,5.234,ok,,,,root.all_results[3923],5ngz_ligand.sdf_generated_58.sdf,283.2870,21.0000,6.0000,4.0000,1.0000,2.0000,6.0000,90.4900,2.1553,0.6650,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:54,54,N[C@H]1CCN(c2nccc3c2-c2ccccc2N(CC(=O)O)C3)C1,-3.525,ok,,,,root.all_results[3924],5ngz_ligand.sdf_generated_59.sdf,324.3840,24.0000,6.0000,4.0000,3.0000,2.0000,5.0000,82.6900,1.6906,0.8939,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:55,55,C1=CC(=NC2=NNC(C3C=CCC=C3)C2)N=CC1,1.261,ok,,,,root.all_results[3925],5ngz_ligand.sdf_generated_6.sdf,240.3100,18.0000,4.0000,3.0000,1.0000,1.0000,3.0000,49.1100,2.2233,0.7019,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:56,56,NCCC=c1ccc(=C2CC(NC(=O)CN)=C(CCC(O)CO)O2)cc1,39.898,ok,,,,root.all_results[3926],5ngz_ligand.sdf_generated_61.sdf,361.4420,26.0000,7.0000,2.0000,8.0000,5.0000,6.0000,130.8300,-1.2357,0.3938,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:57,57,CCNC(=O)c1cccc(Nc2cc(N)ccc2C)c1,10.084,ok,,,,root.all_results[3927],5ngz_ligand.sdf_generated_62.sdf,269.3480,20.0000,4.0000,2.0000,4.0000,3.0000,3.0000,67.1500,3.0705,0.7472,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:58,58,NCCC(=O)NC1=CC=CC2Nc3c(ccc4c3N3[C@H](CC[C@@H]3C(N)=O)C4)N=C12,0.942,ok,,,,root.all_results[3928],5ngz_ligand.sdf_generated_63.sdf,392.4630,29.0000,8.0000,5.0000,4.0000,4.0000,6.0000,125.8400,0.8507,0.6044,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:59,59,NC(=O)Cn1c2cc(N)ccc2c2c(N3CCCC3)cccc21,12.742,ok,,,,root.all_results[3929],5ngz_ligand.sdf_generated_64.sdf,308.3850,23.0000,5.0000,4.0000,3.0000,2.0000,3.0000,77.2800,2.4622,0.7297,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:60,60,CCCOC1C(O)=CC2=C3C(=N)NC[C@H](CF)N3CC2=C1O,-0.405,ok,,,,root.all_results[3930],5ngz_ligand.sdf_generated_65.sdf,309.3410,22.0000,7.0000,3.0000,4.0000,4.0000,5.0000,88.8100,1.5375,0.6324,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:61,61,Cc1ccc2c(c1)[C@H](O[C@@H]1C=CC(N(O)O)C=C1O)NS2(O)O,0.05,ok,,,,root.all_results[3931],5ngz_ligand.sdf_generated_66.sdf,342.3730,23.0000,9.0000,3.0000,3.0000,6.0000,8.0000,125.6500,2.4672,0.3654,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:62,62,NCC=NC1=C2SC(Cl)=C3Nc4ccc(Cl)cc4OC(=CC=C1)[C@@H]32,3.026,ok,,,,root.all_results[3932],5ngz_ligand.sdf_generated_67.sdf,378.2840,24.0000,7.0000,4.0000,2.0000,2.0000,5.0000,59.6400,4.6100,0.7383,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:63,63,Cc1ccc(N=c2cc(C#Cc3ccccc3)cc([C@H](O)[C@@H]3N[C@H](C(=O)O)C[C@H]3O)[nH]2)c(C)c1,33.743,ok,,,,root.all_results[3933],5ngz_ligand.sdf_generated_68.sdf,457.5300,34.0000,7.0000,4.0000,4.0000,5.0000,5.0000,117.9400,2.4731,0.3860,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:64,64,COC[C@@H](C)CO[C@H](Oc1ccccn1)c1nc2c(n1C)CC[C@H]2NO,9.652,ok,,,,root.all_results[3934],5ngz_ligand.sdf_generated_69.sdf,362.4300,26.0000,8.0000,3.0000,9.0000,2.0000,7.0000,90.6600,2.1579,0.5217,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:65,65,NC(=O)c1ccccc1CO[C@@H](C1=NCNN1)N1C(=O)CC[C@@H](N)C1=O,4.078,ok,,,,root.all_results[3935],5ngz_ligand.sdf_generated_7.sdf,360.3740,26.0000,10.0000,3.0000,6.0000,4.0000,8.0000,152.1400,-1.4317,0.4537,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:66,66,CO[C@H]1CO[C@@H](C)[C@H](OC2=CC3=NC(=N)C=CC3C=C2)[C@@H]1O,1.28,ok,,,,root.all_results[3936],5ngz_ligand.sdf_generated_70.sdf,304.3460,22.0000,6.0000,3.0000,3.0000,2.0000,5.0000,84.1300,1.2242,0.8210,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:67,67,O[C@@H]1CCN(c2ccc3c4c2[nH]n4[C@@H](CC(F)(F)F)[C@@H]2CCN3C2)C1,1.184,ok,,,,root.all_results[3937],5ngz_ligand.sdf_generated_71.sdf,354.3760,25.0000,8.0000,5.0000,2.0000,2.0000,3.0000,47.4300,2.8738,0.8719,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:68,68,COc1cc(F)cc2c1CC=C1CC=C(OC[C@@H](O)OC)N=C12,2.4,ok,,,,root.all_results[3938],5ngz_ligand.sdf_generated_72.sdf,319.3320,23.0000,6.0000,3.0000,5.0000,1.0000,5.0000,60.2800,2.3324,0.8464,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:69,69,COC(=O)NCc1cnc2c([C@@H](C)O)ccc(C)c2n1,2.322,ok,,,,root.all_results[3939],5ngz_ligand.sdf_generated_73.sdf,275.3080,20.0000,6.0000,2.0000,3.0000,2.0000,5.0000,84.3400,1.8475,0.8926,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:70,70,COc1ccc(NC(=NO)[C@@H]2CN=C([C@@]3(C)CCCC3=O)N2)cc1,3.295,ok,,,,root.all_results[3940],5ngz_ligand.sdf_generated_74.sdf,330.3880,24.0000,7.0000,3.0000,4.0000,3.0000,6.0000,95.3100,2.0244,0.3397,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:71,71,CC1=C(O)[C@@H](C)N2C(=O)C3C4=CCC(O)=C(N)C4=CC=C3N12,1.514,ok,,,,root.all_results[3941],5ngz_ligand.sdf_generated_75.sdf,299.3300,22.0000,6.0000,4.0000,0.0000,3.0000,5.0000,90.0300,1.7357,0.6336,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:72,72,CC1(C)C(=O)C2C(NC(=O)C(F)(F)F)=N[C@@H]2[C@@H]1O,0.752,ok,,,,root.all_results[3942],5ngz_ligand.sdf_generated_76.sdf,264.2030,18.0000,8.0000,2.0000,0.0000,2.0000,4.0000,78.7600,0.0316,0.6477,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:73,73,C1CN[C@@H]2CCC[C@@H](CCNNC3=C4CCNC4=N[C@@H]4CCC[C@@H](C[C@H]34)OC1)C2,1.888,ok,,,,root.all_results[3943],5ngz_ligand.sdf_generated_78.sdf,401.5990,29.0000,6.0000,5.0000,0.0000,4.0000,6.0000,69.7100,2.6263,0.5024,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:74,74,CCNC(=O)C1=CC(O)C([C@@H]2CC(O)=C(C(N)=O)N2)=CC1,10.153,ok,,,,root.all_results[3944],5ngz_ligand.sdf_generated_79.sdf,293.3230,21.0000,7.0000,2.0000,4.0000,5.0000,5.0000,124.6800,-0.6433,0.4408,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:75,75,CS(O)(O)N1CCN(c2nccc3c2NCC3=C2C=CC=CC2)C1,-2.008,ok,,,,root.all_results[3945],5ngz_ligand.sdf_generated_8.sdf,346.4560,24.0000,7.0000,4.0000,2.0000,3.0000,6.0000,71.8600,3.1517,0.7640,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:76,76,OC[C@H]1OCC[C@@H]1O[C@H]1CNc2c3cc(F)ccc3c(NC(F)(F)CO)n21,-1.219,ok,,,,root.all_results[3946],5ngz_ligand.sdf_generated_80.sdf,387.3580,27.0000,10.0000,4.0000,6.0000,4.0000,6.0000,87.9100,1.8679,0.5664,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:77,77,C[C@@H]1C[C@@H]2CCC[C@@H](N3CNC4=NC(=N)[C@H](C(=O)O)C=CC43)[C@H]2C1,3.615,ok,,,,root.all_results[3947],5ngz_ligand.sdf_generated_81.sdf,330.4320,24.0000,6.0000,4.0000,2.0000,3.0000,4.0000,88.7800,2.0789,0.6764,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:78,78,NCCC1=CC2=CC(Cl)=C3C=CCC=C3C2N=C1,-1.022,ok,,,,root.all_results[3948],5ngz_ligand.sdf_generated_82.sdf,258.7520,18.0000,3.0000,3.0000,2.0000,1.0000,2.0000,38.3800,3.0338,0.8124,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:79,79,N=C1NC2=NC1[C@H]([C@@H]1CC[C@H](N)O1)CCc1cncc3c1[C@@H]2CC3,3.3,ok,,,,root.all_results[3949],5ngz_ligand.sdf_generated_84.sdf,325.4160,24.0000,6.0000,5.0000,1.0000,3.0000,5.0000,96.3800,1.4852,0.7286,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:80,80,C[C@](O)(CCN)Cc1cccc2c1CCCC2,-0.699,ok,,,,root.all_results[3950],5ngz_ligand.sdf_generated_85.sdf,233.3550,17.0000,2.0000,2.0000,4.0000,2.0000,2.0000,46.2500,2.2077,0.8373,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:81,81,CC1=C(F)[C@H](C[PH](O)(O)O)C(C)=C(CC(C)(C)Oc2cccnc2)N=C1,6.3,ok,,,,root.all_results[3951],5ngz_ligand.sdf_generated_86.sdf,384.3880,26.0000,8.0000,2.0000,6.0000,3.0000,6.0000,95.1700,3.3190,0.6543,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:82,82,CC(C)C[C@H]1NC(=O)N[C@@H]1CC(=O)NC1=C(N)CC=CC1,0.288,ok,,,,root.all_results[3952],5ngz_ligand.sdf_generated_87.sdf,292.3830,21.0000,6.0000,2.0000,5.0000,4.0000,3.0000,96.2500,1.1091,0.5715,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:83,83,C[C@@H]1NOC2=C1Oc1c(ccc3c1C(F)(F)[C@@H](C)O3)N[C@H]2CCC(N)=O,5.35,ok,,,,root.all_results[3953],5ngz_ligand.sdf_generated_88.sdf,367.3520,26.0000,9.0000,4.0000,3.0000,3.0000,6.0000,94.8400,2.1326,0.7577,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:84,84,Cc1cccc2c(=O)n(C[C@@H](CO)CC(C)(C)C)c3ccccc3c12,13.028,ok,,,,root.all_results[3954],5ngz_ligand.sdf_generated_89.sdf,337.4630,25.0000,3.0000,3.0000,4.0000,1.0000,2.0000,42.2300,4.5078,0.7119,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:85,85,C[C@]12CCCCC3=CN=C(OCc4ccc(F)cc4)N(CNC1)[C@H]32,8.812,ok,,,,root.all_results[3955],5ngz_ligand.sdf_generated_9.sdf,329.4190,24.0000,5.0000,4.0000,2.0000,1.0000,4.0000,36.8600,3.4074,0.9033,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:86,86,CC(C)(C)CC1=C2CN=C(c3cc(F)cc(N)c3O)N2CC1,0.974,ok,,,,root.all_results[3956],5ngz_ligand.sdf_generated_90.sdf,303.3810,22.0000,5.0000,3.0000,2.0000,2.0000,4.0000,61.8500,3.2697,0.6509,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:87,87,COc1c(O)c(Cl)c(-c2cc(N)cc(F)c2)c2c(C(=O)O)cccc12,6.961,ok,,,,root.all_results[3957],5ngz_ligand.sdf_generated_91.sdf,361.7560,25.0000,7.0000,3.0000,3.0000,3.0000,4.0000,92.7800,4.2939,0.6049,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:88,88,N[C@H]1CS(O)(O)c2cccnc2[C@@H](NC(=O)c2ccccc2)[C@@H]1Cl,5.973,ok,,,,root.all_results[3958],5ngz_ligand.sdf_generated_92.sdf,367.8580,24.0000,8.0000,3.0000,2.0000,4.0000,5.0000,108.4700,2.6105,0.6100,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:89,89,NS(O)(O)Nc1c(Cl)ccc2c1[C@@]1(F)NC(=O)C=C([C@@H](CO)C(=O)O)[C@@]1(O)C2,5.749,ok,,,,root.all_results[3959],5ngz_ligand.sdf_generated_93.sdf,437.8330,28.0000,13.0000,3.0000,5.0000,8.0000,8.0000,185.3700,0.4500,0.3025,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:90,90,CC[C@](C)(O)C[C@@]1(C(F)F)CN2CC[C@@H](F)OC=C3CNC(=C32)O1,8.214,ok,,,,root.all_results[3960],5ngz_ligand.sdf_generated_94.sdf,348.3650,24.0000,8.0000,3.0000,4.0000,2.0000,5.0000,53.9600,2.2457,0.8162,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:91,91,NC(=O)C[C@@H]1CC(=O)N=C(N[C@@H]2C(=O)NCC(F)(F)C2=O)C(CO)C1,4.176,ok,,,,root.all_results[3961],5ngz_ligand.sdf_generated_95.sdf,360.3170,25.0000,11.0000,2.0000,4.0000,4.0000,6.0000,150.9500,-1.9022,0.4299,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:92,92,CNC(=O)C1C(O)=CC=CC1=N[C@H](C=C(F)C(F)(F)F)C(C)=O,4.439,ok,,,,root.all_results[3962],5ngz_ligand.sdf_generated_96.sdf,334.2690,23.0000,9.0000,1.0000,4.0000,2.0000,4.0000,78.7600,2.1746,0.7736,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:93,93,COc1cccc(N=C2C=C(C(N)=O)C=C(N)C2)c1Cl,10.878,ok,,,,root.all_results[3963],5ngz_ligand.sdf_generated_98.sdf,291.7380,20.0000,6.0000,2.0000,3.0000,2.0000,4.0000,90.7000,2.0791,0.8930,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5ngz,curated_without_opt:5ngz:94,94,CC1=NC2=C3C(=CN=C4C3C(=N1)C=CN4O)C1=C(ONC1C(N)=O)[C@H]2Cl,0.133,ok,,,,root.all_results[3964],5ngz_ligand.sdf_generated_99.sdf,372.7720,26.0000,10.0000,5.0000,1.0000,3.0000,8.0000,124.9000,0.5080,0.5782,0.0000,98,98,1.000,95,-2.073,6.412,-8.485
curated_without_opt,5q0k,curated_without_opt:5q0k:0,0,CCC[C@@H](O)[C@]1(CCCOc2ccccc2[C@@H]2CCC(c3ccc(F)cc3)O2)C[C@H](O)[C@H](OC)CO1,-8.701,ok,,,,root.all_results[3965],5q0k_ligand.sdf_generated_0.sdf,502.6230,36.0000,7.0000,4.0000,11.0000,2.0000,6.0000,77.3800,5.2735,0.4077,0.0000,89,88,0.989,84,-7.283,-7.438,0.155
